max_Accel_X,min_Accel_X,range_Accel_X,mean_Accel_X,std_Accel_X,rms_Accel_X,skew_Accel_X,kurtosis_Accel_X,fft_peak_Accel_X,fft_mean_Accel_X,max_Accel_Y,min_Accel_Y,range_Accel_Y,mean_Accel_Y,std_Accel_Y,rms_Accel_Y,skew_Accel_Y,kurtosis_Accel_Y,fft_peak_Accel_Y,fft_mean_Accel_Y,max_Accel_Z,min_Accel_Z,range_Accel_Z,mean_Accel_Z,std_Accel_Z,rms_Accel_Z,skew_Accel_Z,kurtosis_Accel_Z,fft_peak_Accel_Z,fft_mean_Accel_Z,Activity,Person
-0.4680288805137903,1.1082894832577046,-0.725338741730015,1.4087832647404022,-0.7084444345211138,-0.5266763471437037,-0.6103684367226453,-0.7413304834362376,-0.25806966715463114,-0.5912400892263074,-0.8417961165187775,0.7668191922838583,-0.8244355535697819,-0.4165082365653924,-0.7650184498168847,-0.7438540027576809,1.706213701273979,-0.38694349166706155,-0.09223536447873909,-0.659996859850233,-0.4160973125866542,0.5755268553386741,-0.5640784829975556,1.1922721914216603,-0.6497468460095113,-0.5146809645605599,-0.922054130429258,0.5242323562718718,1.6708030216265002,-0.5642560375858792,Walking,Alisa
-0.5725205002841417,0.8692213682867472,-0.7379397947691495,-0.3757757111459924,-0.8000737616157989,-0.812158284895297,-0.32559682230205234,0.33205580799419004,-0.25806966715463114,-0.7428520599649919,-0.9136517446450866,0.7759407199447778,-0.8509692432547175,-0.006089356914498258,-0.7633929866762625,-0.771680429398387,1.2408805820552686,-0.7030429370653197,-0.09223536447873909,-0.6535712364323999,-0.4221517093681445,0.1950787891207562,-0.3567662308070186,-0.2297514669082203,-0.36342856661137574,-0.3814580079652766,-0.9429027127010737,-0.017080487337914542,-0.270371306297212,-0.33669449529883155,Walking,Alisa
-0.5692114522593783,0.7062386484270222,-0.6851875798707879,-0.85300905238528,-0.6923132460665168,-0.6740970013757013,-0.45388112513272544,-0.5092903258536534,-1.0358591442567424,-0.6370290500048369,-0.4004092191469723,0.6890374341883022,-0.6445203164099649,0.22806699805604158,-0.5913981164758534,-0.6072042311379265,1.129397065225355,-0.5964630455081078,-0.09223536447873909,-0.7153450720276903,-0.45667856273185947,0.21078115282744578,-0.3858052827699605,-0.09940551841855112,-0.29966081652037924,-0.3181588343083281,-0.9143290030238361,-0.12830963171268242,1.023744912318596,-0.4628163175367042,Walking,Alisa
-0.5449621913281356,0.962450699344982,-0.7438799445894806,-0.5069704121036109,-0.7408747021037387,-0.7480757122583659,0.6099781850826256,-0.6905225914547601,-1.0358591442567424,-0.6936271166127937,-0.5982301934105232,0.7158202655255225,-0.7188688259377359,0.46315219047381073,-0.6546025727377882,-0.6684211907468399,0.9587160640215268,-0.7362322651361939,-0.09223536447873909,-0.7278845028918891,-0.3841795143005593,0.15879235251197468,-0.3142884407103448,-0.1305392713716522,-0.252342628303127,-0.271979092672079,-0.8795652913884512,-0.144448181423831,1.023744912318596,-0.44657262573227297,Walking,Alisa
-0.5718197543396398,0.9825158653952896,-0.7721400658595086,-0.38024299635688985,-0.7572453177946938,-0.7700982352313861,-0.013731447260950966,-0.8245354515454083,-1.0358591442567424,-0.7401129071869916,-0.5755934604876075,0.7272394115253218,-0.7216327017383393,0.4358446950639296,-0.7005522392542903,-0.7144278923209506,0.8888736434927744,-0.5868253749182657,-0.09223536447873909,-0.7445536307998272,-0.44665400798787624,0.1264408418039964,-0.3331521878264168,-0.11287579203365435,-0.33886920349214444,-0.35681484891896703,-0.9293631859459687,0.011209843245844599,-0.270371306297212,-0.4668232714102867,Walking,Alisa
-0.5277008669967751,1.0256815028871638,-0.7490850591265708,-0.12437692488315105,-0.736255318609557,-0.7504098201730358,0.4703633520910303,-0.6680741913526763,-1.0358591442567424,-0.7077942385577528,-0.46219683373170783,0.7180805880850524,-0.6838341712140488,0.3325039810343739,-0.6387885218248062,-0.6543589573307881,1.2975082706214887,-0.5774332146572412,-0.09223536447873909,-0.6531521868244288,-0.44808826964814025,0.13779618526502083,-0.34029107073385906,-0.12717755141663253,-0.30729573159106627,-0.32593855408905575,-1.002504300117821,0.0033364283754701075,1.023744912318596,-0.3174685469627912,Walking,Alisa
-0.5418240227099443,1.1180199266539799,-0.7890511394946761,0.20600897266040757,-0.7976739412300121,-0.7847120262780495,0.0476352027917003,-0.6226905271627019,-1.0358591442567424,-0.7458813217766843,-0.41001724597718997,0.7258674949926396,-0.6757807685158499,0.023295928386088797,-0.7006875171347181,-0.7114034835789174,1.985926910701832,0.36678730554140776,-0.09223536447873909,-0.6928930515090302,-0.518438177508985,0.11027173315458283,-0.3664688140748688,0.21613272644814585,-0.4497695947953236,-0.45508507658009506,-1.5064384985879924,1.1472448294410034,1.023744912318596,-0.2930184877809044,Walking,Alisa
-0.5105112270897557,0.6163162017742987,-0.6092809306376651,-0.7231129533989854,-0.5541780275483523,-0.5563336686018211,-0.35443949913897305,-0.8184996832860549,-1.0358591442567424,-0.503580499073132,-0.768174987734059,0.7497238337108256,-0.7912189820770843,0.16668108718121885,-0.6918390836954972,-0.7062004158768683,1.1562318821040556,-0.7550048203582006,-0.09223536447873909,-0.7151698273595205,-0.4773309017020035,0.22535631278101792,-0.40604781503148646,-0.21882248959721842,-0.4151354076207455,-0.43229125261657375,-1.0403022177044732,0.0818760299126733,1.023744912318596,-0.5077134641024189,Walking,Alisa
-0.5720872586744647,0.7184613576453042,-0.691305948313845,-0.5372384707831133,-0.693431762122099,-0.7007814025479124,-1.0749799638224573,-0.28486107052772786,-1.0358591442567424,-0.6352029934368254,-0.5248741471267421,0.8018648669566668,-0.7659890497235656,0.6520126856760615,-0.6830017539986565,-0.6903291589960909,1.2659966133215221,-0.6751578921589024,-0.09223536447873909,-0.7093523770125748,-0.5243813418406487,0.09591672618832967,-0.3620123604587183,-0.49756130147203015,-0.3284227489597186,-0.34276728355027336,-0.9085876081124894,-0.09734495182002603,1.6708030216265002,-0.4592758721539107,Walking,Alisa
-0.4032987750847011,0.7918706742680462,-0.5749447572591101,0.6426938875029138,-0.5349194343488043,-0.50756293839618,0.06079598086800806,-0.7694407438237055,-0.25806966715463114,-0.5615692880238551,-0.614294971578566,0.8088038991383782,-0.795575240846485,-0.10898584623915501,-0.7779703388796163,-0.7804259119077173,1.9555850034026463,0.12371766227307289,-0.09223536447873909,-0.7970656815637005,-0.5878663797159285,0.5405554283540793,-0.6458616620204356,0.7265745030588974,-0.638791504499858,-0.5824462830515991,-1.1562149533728057,0.015503848648371643,1.023744912318596,-0.6488942157734635,Walking,Alisa
