"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.276585875E0,-5.124988625E0,1.051957950E0,-4.438120880E0,6.860688076E0
1.286609875E0,-9.897079074E0,-1.128565246E-1,-5.320758668E0,1.123723203E1
1.296633875E0,-8.257587633E0,3.194135106E-1,-6.933683869E0,1.078729579E1
1.306657875E0,-8.685967516E0,-2.297090364E-1,-7.126481772E0,1.123768394E1
1.316681875E0,-9.460017831E0,-9.337237412E-1,-5.164155614E0,1.081814589E1
1.326705875E0,-8.042955058E0,-1.255643953E0,-2.658976879E0,8.563639754E0
1.336729875E0,-5.909750454E0,-1.113551935E0,-4.300901932E-1,6.029106561E0
1.346753875E0,-4.055982533E0,-8.108977139E-2,1.037987198E0,4.187479825E0
1.356777875E0,-2.275076766E0,1.589723450E0,2.694592854E0,3.868336282E0
1.366801875E0,-8.104948407E-1,1.917098529E0,3.003078504E0,3.653854014E0
1.376825875E0,1.905609335E0,1.633115637E0,3.372573416E0,4.203886900E0
1.386849875E0,5.073200421E0,2.008068341E0,4.532738770E0,7.093336431E0
1.396873875E0,6.450791565E0,2.915009496E0,5.868718788E0,9.195208121E0
1.406897875E0,6.078355502E0,3.186406256E0,6.509032756E0,9.458704872E0
1.416921875E0,4.445612918E0,2.421412109E0,4.615450559E0,6.850481346E0
1.426945875E0,2.342773490E0,1.129550502E0,-2.321701294E-1,2.611201817E0
1.436969875E0,2.735467815E-1,9.744718176E-1,-2.981926201E0,3.149016836E0
1.446993875E0,-1.961940826E0,1.814583390E0,-5.120853474E0,5.776250080E0
1.457018875E0,-3.621596975E0,5.436324792E0,-5.590038151E0,8.597564680E0
1.467042875E0,-2.334437115E0,6.284869804E0,-2.843514420E0,7.282496780E0
1.477066875E0,-3.711071654E0,6.352071269E0,-4.485625414E0,8.616362201E0
1.487090875E0,-3.268111154E0,7.266345416E0,-5.172245237E0,9.499076114E0
1.497114875E0,-1.783604257E0,7.174118453E0,-3.234080944E0,8.068983782E0
1.507138875E0,-1.521777050E0,5.220913367E0,-2.555279433E0,6.008593409E0
1.517162875E0,-1.795118009E0,2.005316641E0,-9.188004774E-1,2.843929995E0
1.527186875E0,-1.521796346E0,-1.315372676E0,9.928139484E-1,2.243156020E0
1.537210875E0,-1.228640342E0,-4.713380311E0,3.444997029E0,5.966030136E0
1.547234875E0,1.621783733E-2,-6.023834894E0,3.102767683E0,6.775988278E0
1.557258875E0,1.770213549E0,-6.155128275E0,9.671189439E-1,6.477235455E0
1.567282875E0,3.338199390E0,-3.877521418E0,1.023664443E0,5.217914948E0
1.577306875E0,4.531130785E0,-1.691577269E0,1.579939889E0,5.088102780E0
1.587330875E0,3.663116884E0,-1.411841210E0,1.668473166E0,4.265621129E0
1.597354875E0,2.395932282E0,-1.815439423E0,1.540473522E0,3.377775965E0
1.607378875E0,5.238660836E-1,-1.189596729E0,1.997144573E0,2.382889526E0
1.617400917E0,-7.157921666E-1,4.342955106E-1,2.449695675E0,2.588818247E0
1.627424917E0,-1.992592515E0,1.401285231E0,-2.122772622E-1,2.445217141E0
1.637448917E0,-3.384621604E0,3.425231686E0,-4.519972544E0,6.604394545E0
1.647472917E0,-4.456865299E0,5.031622624E0,-5.110218558E0,8.443648989E0
1.657496917E0,-3.290425299E0,6.230873106E0,-4.870313147E0,8.565665676E0
1.667521917E0,-2.371445897E0,5.479209441E0,-2.379993356E0,6.427274704E0
1.677545917E0,-2.426920186E0,3.126557665E0,-2.496772961E-1,3.965809271E0
1.687569917E0,-2.828694652E0,2.358368599E0,1.285424992E0,3.900734968E0
1.697593917E0,-2.541138819E0,1.577202222E0,-1.759029579E-1,2.995979840E0
1.707617917E0,-1.516992858E0,-6.307900232E-1,-1.851642458E0,2.475427878E0
1.717641917E0,2.988830593E-1,-4.223056780E0,2.093728296E0,4.723053867E0
1.727665917E0,-2.174801695E-1,-7.949145253E0,1.117221063E0,8.030217356E0
1.737689917E0,-2.179475082E0,-1.149797188E1,1.627554350E0,1.181534604E1
